id,zone_name,country_code,abbreviation,time_start,gmt_offset,dst
18734,America/Grand_Turk,TC,EDT,16478665200,-14400,1
18735,America/Grand_Turk,TC,EST,16499224800,-18000,0
18736,America/Grand_Turk,TC,EDT,16510114800,-14400,1
18737,America/Grand_Turk,TC,EST,16530674400,-18000,0
18738,America/Grand_Turk,TC,EDT,16542169200,-14400,1
18739,America/Grand_Turk,TC,EST,16562728800,-18000,0
18740,America/Grand_Turk,TC,EDT,16573618800,-14400,1
18741,America/Grand_Turk,TC,EST,16594178400,-18000,0
18742,America/Grand_Turk,TC,EDT,16605068400,-14400,1
18743,America/Grand_Turk,TC,EST,16625628000,-18000,0
18744,America/Grand_Turk,TC,EDT,16636518000,-14400,1
18745,America/Grand_Turk,TC,EST,16657077600,-18000,0
18746,America/Grand_Turk,TC,EDT,16667967600,-14400,1
18747,America/Grand_Turk,TC,EST,16688527200,-18000,0
18748,America/Grand_Turk,TC,EDT,16699417200,-14400,1
18749,America/Grand_Turk,TC,EST,16719976800,-18000,0
18761,America/Guatemala,GT,CST,-1617040676,-21600,0
18763,America/Guatemala,GT,CST,130914000,-21600,0
18765,America/Guatemala,GT,CST,433054800,-21600,0
18767,America/Guatemala,GT,CST,684219600,-21600,0
18769,America/Guatemala,GT,CST,1159678800,-21600,0
19935,America/Havana,CU,CST,-1402813824,-18000,0
19937,America/Havana,CU,CST,-1300996800,-18000,0
19939,America/Havana,CU,CST,-925675200,-18000,0
19941,America/Havana,CU,CST,-893620800,-18000,0
19943,America/Havana,CU,CST,-862171200,-18000,0
19945,America/Havana,CU,CST,-767822400,-18000,0
19947,America/Havana,CU,CST,-736372800,-18000,0
19949,America/Havana,CU,CST,-134251200,-18000,0
19951,America/Havana,CU,CST,-102542400,-18000,0
19953,America/Havana,CU,CST,-72907200,-18000,0
19955,America/Havana,CU,CST,-41457600,-18000,0
19957,America/Havana,CU,CST,-5774400,-18000,0
19959,America/Havana,CU,CST,25675200,-18000,0
19961,America/Havana,CU,CST,57729600,-18000,0
19963,America/Havana,CU,CST,87364800,-18000,0
19965,America/Havana,CU,CST,118900800,-18000,0
19967,America/Havana,CU,CST,150436800,-18000,0
19969,America/Havana,CU,CST,183528000,-18000,0
19971,America/Havana,CU,CST,215582400,-18000,0
19973,America/Havana,CU,CST,247032000,-18000,0
19975,America/Havana,CU,CST,276667200,-18000,0
19977,America/Havana,CU,CST,308721600,-18000,0
19979,America/Havana,CU,CST,340171200,-18000,0
19981,America/Havana,CU,CST,371620800,-18000,0
19983,America/Havana,CU,CST,403070400,-18000,0
19985,America/Havana,CU,CST,434520000,-18000,0
19987,America/Havana,CU,CST,466574400,-18000,0
19989,America/Havana,CU,CST,498024000,-18000,0
19991,America/Havana,CU,CST,529473600,-18000,0
19993,America/Havana,CU,CST,560923200,-18000,0
19995,America/Havana,CU,CST,592372800,-18000,0
19997,America/Havana,CU,CST,623822400,-18000,0
19999,America/Havana,CU,CST,655876800,-18000,0
20001,America/Havana,CU,CST,687330000,-18000,0
20003,America/Havana,CU,CST,718779600,-18000,0
20005,America/Havana,CU,CST,750229200,-18000,0
20007,America/Havana,CU,CST,781678800,-18000,0
20009,America/Havana,CU,CST,813128400,-18000,0
20011,America/Havana,CU,CST,844578000,-18000,0
20013,America/Havana,CU,CST,876632400,-18000,0
20015,America/Havana,CU,CST,909291600,-18000,0
20017,America/Havana,CU,CST,941346000,-18000,0
20019,America/Havana,CU,CST,972795600,-18000,0
20021,America/Havana,CU,CST,1004245200,-18000,0
20023,America/Havana,CU,CST,1035694800,-18000,0
20025,America/Havana,CU,CST,1067144400,-18000,0
20027,America/Havana,CU,CST,1162098000,-18000,0
20029,America/Havana,CU,CST,1193547600,-18000,0
20031,America/Havana,CU,CST,1224997200,-18000,0
20033,America/Havana,CU,CST,1256446800,-18000,0
20035,America/Havana,CU,CST,1288501200,-18000,0
20037,America/Havana,CU,CST,1321160400,-18000,0
20039,America/Havana,CU,CST,1352005200,-18000,0
20041,America/Havana,CU,CST,1383454800,-18000,0
20043,America/Havana,CU,CST,1414904400,-18000,0
20045,America/Havana,CU,CST,1446354000,-18000,0
20047,America/Havana,CU,CST,1478408400,-18000,0
20049,America/Havana,CU,CST,1509858000,-18000,0
20051,America/Havana,CU,CST,1541307600,-18000,0
20053,America/Havana,CU,CST,1572757200,-18000,0
20055,America/Havana,CU,CST,1604206800,-18000,0
20057,America/Havana,CU,CST,1636261200,-18000,0
20059,America/Havana,CU,CST,1667710800,-18000,0
20061,America/Havana,CU,CST,1699160400,-18000,0
20063,America/Havana,CU,CST,1730610000,-18000,0
20065,America/Havana,CU,CST,1762059600,-18000,0
20067,America/Havana,CU,CST,1793509200,-18000,0
20069,America/Havana,CU,CST,1825563600,-18000,0
20071,America/Havana,CU,CST,1857013200,-18000,0
20073,America/Havana,CU,CST,1888462800,-18000,0
20075,America/Havana,CU,CST,1919912400,-18000,0
20077,America/Havana,CU,CST,1951362000,-18000,0
20079,America/Havana,CU,CST,1983416400,-18000,0
20081,America/Havana,CU,CST,2014866000,-18000,0
20083,America/Havana,CU,CST,2046315600,-18000,0
20085,America/Havana,CU,CST,2077765200,-18000,0
20087,America/Havana,CU,CST,2109214800,-18000,0
20089,America/Havana,CU,CST,2140664400,-18000,0
20091,America/Havana,CU,CST,2172718800,-18000,0
20093,America/Havana,CU,CST,2204168400,-18000,0
20095,America/Havana,CU,CST,2235618000,-18000,0
20097,America/Havana,CU,CST,2267067600,-18000,0
20099,America/Havana,CU,CST,2298517200,-18000,0
20101,America/Havana,CU,CST,2329966800,-18000,0
20103,America/Havana,CU,CST,2362021200,-18000,0
20105,America/Havana,CU,CST,2393470800,-18000,0
20107,America/Havana,CU,CST,2424920400,-18000,0
20109,America/Havana,CU,CST,2456370000,-18000,0
20111,America/Havana,CU,CST,2487819600,-18000,0
20113,America/Havana,CU,CST,2519874000,-18000,0
20115,America/Havana,CU,CST,2551323600,-18000,0
20117,America/Havana,CU,CST,2582773200,-18000,0
20119,America/Havana,CU,CST,2614222800,-18000,0
20121,America/Havana,CU,CST,2645672400,-18000,0
20123,America/Havana,CU,CST,2677122000,-18000,0
20125,America/Havana,CU,CST,2709176400,-18000,0
20127,America/Havana,CU,CST,2740626000,-18000,0
20129,America/Havana,CU,CST,2772075600,-18000,0
20131,America/Havana,CU,CST,2803525200,-18000,0
20133,America/Havana,CU,CST,2834974800,-18000,0
20135,America/Havana,CU,CST,2867029200,-18000,0
20137,America/Havana,CU,CST,2898478800,-18000,0
20139,America/Havana,CU,CST,2929928400,-18000,0
20141,America/Havana,CU,CST,2961378000,-18000,0
20143,America/Havana,CU,CST,2992827600,-18000,0
20145,America/Havana,CU,CST,3024277200,-18000,0
20147,America/Havana,CU,CST,3056331600,-18000,0
20149,America/Havana,CU,CST,3087781200,-18000,0
20151,America/Havana,CU,CST,3119230800,-18000,0
20153,America/Havana,CU,CST,3150680400,-18000,0
20155,America/Havana,CU,CST,3182130000,-18000,0
20157,America/Havana,CU,CST,3213579600,-18000,0
20159,America/Havana,CU,CST,3245634000,-18000,0
20161,America/Havana,CU,CST,3277083600,-18000,0
20163,America/Havana,CU,CST,3308533200,-18000,0
20165,America/Havana,CU,CST,3339982800,-18000,0
20167,America/Havana,CU,CST,3371432400,-18000,0
20169,America/Havana,CU,CST,3403486800,-18000,0
20171,America/Havana,CU,CST,3434936400,-18000,0
20173,America/Havana,CU,CST,3466386000,-18000,0
20175,America/Havana,CU,CST,3497835600,-18000,0
20177,America/Havana,CU,CST,3529285200,-18000,0
20179,America/Havana,CU,CST,3560734800,-18000,0
20181,America/Havana,CU,CST,3592789200,-18000,0
20183,America/Havana,CU,CST,3624238800,-18000,0
20185,America/Havana,CU,CST,3655688400,-18000,0
20187,America/Havana,CU,CST,3687138000,-18000,0
20189,America/Havana,CU,CST,3718587600,-18000,0
20191,America/Havana,CU,CST,3750642000,-18000,0
20193,America/Havana,CU,CST,3782091600,-18000,0
20195,America/Havana,CU,CST,3813541200,-18000,0
20197,America/Havana,CU,CST,3844990800,-18000,0
20199,America/Havana,CU,CST,3876440400,-18000,0
20201,America/Havana,CU,CST,3907890000,-18000,0
20203,America/Havana,CU,CST,3939944400,-18000,0
20205,America/Havana,CU,CST,3971394000,-18000,0
20207,America/Havana,CU,CST,4002843600,-18000,0
20209,America/Havana,CU,CST,4034293200,-18000,0
20211,America/Havana,CU,CST,4065742800,-18000,0
20213,America/Havana,CU,CST,4097192400,-18000,0
20215,America/Havana,CU,CST,4129246800,-18000,0
20217,America/Havana,CU,CST,4160696400,-18000,0
20219,America/Havana,CU,CST,4192146000,-18000,0
20221,America/Havana,CU,CST,4223595600,-18000,0
20223,America/Havana,CU,CST,4255045200,-18000,0
20225,America/Havana,CU,CST,4286494800,-18000,0
20227,America/Havana,CU,CST,4318549200,-18000,0
20229,America/Havana,CU,CST,4349998800,-18000,0
20231,America/Havana,CU,CST,4381448400,-18000,0
20233,America/Havana,CU,CST,4412898000,-18000,0
20235,America/Havana,CU,CST,4444347600,-18000,0
20237,America/Havana,CU,CST,4475797200,-18000,0
20239,America/Havana,CU,CST,4507851600,-18000,0
20241,America/Havana,CU,CST,4539301200,-18000,0
20243,America/Havana,CU,CST,4570750800,-18000,0
20245,America/Havana,CU,CST,4602200400,-18000,0
20247,America/Havana,CU,CST,4633650000,-18000,0
20249,America/Havana,CU,CST,4665704400,-18000,0
20251,America/Havana,CU,CST,4697154000,-18000,0
20253,America/Havana,CU,CST,4728603600,-18000,0
20255,America/Havana,CU,CST,4760053200,-18000,0
20257,America/Havana,CU,CST,4791502800,-18000,0
20259,America/Havana,CU,CST,4822952400,-18000,0
20261,America/Havana,CU,CST,4855006800,-18000,0
20263,America/Havana,CU,CST,4886456400,-18000,0
20265,America/Havana,CU,CST,4917906000,-18000,0
20267,America/Havana,CU,CST,4949355600,-18000,0
20269,America/Havana,CU,CST,4980805200,-18000,0
20271,America/Havana,CU,CST,5012859600,-18000,0
20273,America/Havana,CU,CST,5044309200,-18000,0
20275,America/Havana,CU,CST,5075758800,-18000,0
20277,America/Havana,CU,CST,5107208400,-18000,0
20279,America/Havana,CU,CST,5138658000,-18000,0
20281,America/Havana,CU,CST,5170107600,-18000,0
20283,America/Havana,CU,CST,5202162000,-18000,0
20285,America/Havana,CU,CST,5233611600,-18000,0
20287,America/Havana,CU,CST,5265061200,-18000,0
20289,America/Havana,CU,CST,5296510800,-18000,0
20291,America/Havana,CU,CST,5327960400,-18000,0
20293,America/Havana,CU,CST,5359410000,-18000,0
20295,America/Havana,CU,CST,5391464400,-18000,0
20297,America/Havana,CU,CST,5422914000,-18000,0
20299,America/Havana,CU,CST,5454363600,-18000,0
20301,America/Havana,CU,CST,5485813200,-18000,0
20303,America/Havana,CU,CST,5517262800,-18000,0
20305,America/Havana,CU,CST,5549317200,-18000,0
20307,America/Havana,CU,CST,5580766800,-18000,0
20309,America/Havana,CU,CST,5612216400,-18000,0
20311,America/Havana,CU,CST,5643666000,-18000,0
20313,America/Havana,CU,CST,5675115600,-18000,0
20315,America/Havana,CU,CST,5706565200,-18000,0
20317,America/Havana,CU,CST,5738619600,-18000,0
20319,America/Havana,CU,CST,5770069200,-18000,0
20321,America/Havana,CU,CST,5801518800,-18000,0
20323,America/Havana,CU,CST,5832968400,-18000,0
20325,America/Havana,CU,CST,5864418000,-18000,0
20327,America/Havana,CU,CST,5896472400,-18000,0
20329,America/Havana,CU,CST,5927922000,-18000,0
20331,America/Havana,CU,CST,5959371600,-18000,0
20333,America/Havana,CU,CST,5990821200,-18000,0
20335,America/Havana,CU,CST,6022270800,-18000,0
20337,America/Havana,CU,CST,6053720400,-18000,0
20339,America/Havana,CU,CST,6085774800,-18000,0
20341,America/Havana,CU,CST,6117224400,-18000,0
20343,America/Havana,CU,CST,6148674000,-18000,0
20345,America/Havana,CU,CST,6180123600,-18000,0
20347,America/Havana,CU,CST,6211573200,-18000,0
20349,America/Havana,CU,CST,6243022800,-18000,0
20351,America/Havana,CU,CST,6275077200,-18000,0
20353,America/Havana,CU,CST,6306526800,-18000,0
20355,America/Havana,CU,CST,6337976400,-18000,0
20357,America/Havana,CU,CST,6369426000,-18000,0
20359,America/Havana,CU,CST,6400875600,-18000,0
20361,America/Havana,CU,CST,6432930000,-18000,0
20363,America/Havana,CU,CST,6464379600,-18000,0
20365,America/Havana,CU,CST,6495829200,-18000,0
20367,America/Havana,CU,CST,6527278800,-18000,0
20369,America/Havana,CU,CST,6558728400,-18000,0
20371,America/Havana,CU,CST,6590178000,-18000,0
20373,America/Havana,CU,CST,6622232400,-18000,0
20375,America/Havana,CU,CST,6653682000,-18000,0
20377,America/Havana,CU,CST,6685131600,-18000,0
20379,America/Havana,CU,CST,6716581200,-18000,0
20381,America/Havana,CU,CST,6748030800,-18000,0
20383,America/Havana,CU,CST,6780085200,-18000,0
20385,America/Havana,CU,CST,6811534800,-18000,0
20387,America/Havana,CU,CST,6842984400,-18000,0
20389,America/Havana,CU,CST,6874434000,-18000,0
20391,America/Havana,CU,CST,6905883600,-18000,0
20393,America/Havana,CU,CST,6937333200,-18000,0
20395,America/Havana,CU,CST,6969387600,-18000,0
20397,America/Havana,CU,CST,7000837200,-18000,0
20399,America/Havana,CU,CST,7032286800,-18000,0
20401,America/Havana,CU,CST,7063736400,-18000,0
20403,America/Havana,CU,CST,7095186000,-18000,0
20405,America/Havana,CU,CST,7126635600,-18000,0
20407,America/Havana,CU,CST,7158690000,-18000,0
20409,America/Havana,CU,CST,7190139600,-18000,0
20411,America/Havana,CU,CST,7221589200,-18000,0
20413,America/Havana,CU,CST,7253038800,-18000,0
20415,America/Havana,CU,CST,7284488400,-18000,0
20417,America/Havana,CU,CST,7315938000,-18000,0
20419,America/Havana,CU,CST,7347992400,-18000,0
20421,America/Havana,CU,CST,7379442000,-18000,0
20423,America/Havana,CU,CST,7410891600,-18000,0
20425,America/Havana,CU,CST,7442341200,-18000,0
20427,America/Havana,CU,CST,7473790800,-18000,0
20429,America/Havana,CU,CST,7505240400,-18000,0
20431,America/Havana,CU,CST,7537294800,-18000,0
20433,America/Havana,CU,CST,7568744400,-18000,0
20435,America/Havana,CU,CST,7600194000,-18000,0
20437,America/Havana,CU,CST,7631643600,-18000,0
20439,America/Havana,CU,CST,7663093200,-18000,0
20441,America/Havana,CU,CST,7695147600,-18000,0
20443,America/Havana,CU,CST,7726597200,-18000,0
20445,America/Havana,CU,CST,7758046800,-18000,0
20447,America/Havana,CU,CST,7789496400,-18000,0
20449,America/Havana,CU,CST,7820946000,-18000,0
20451,America/Havana,CU,CST,7852395600,-18000,0
20453,America/Havana,CU,CST,7884450000,-18000,0
20455,America/Havana,CU,CST,7915899600,-18000,0
20457,America/Havana,CU,CST,7947349200,-18000,0
20459,America/Havana,CU,CST,7978798800,-18000,0
20461,America/Havana,CU,CST,8010248400,-18000,0
20463,America/Havana,CU,CST,8042302800,-18000,0
20465,America/Havana,CU,CST,8073752400,-18000,0
20467,America/Havana,CU,CST,8105202000,-18000,0
20469,America/Havana,CU,CST,8136651600,-18000,0
20471,America/Havana,CU,CST,8168101200,-18000,0
20473,America/Havana,CU,CST,8199550800,-18000,0
20475,America/Havana,CU,CST,8231605200,-18000,0
20477,America/Havana,CU,CST,8263054800,-18000,0
20479,America/Havana,CU,CST,8294504400,-18000,0
20481,America/Havana,CU,CST,8325954000,-18000,0
20483,America/Havana,CU,CST,8357403600,-18000,0
20485,America/Havana,CU,CST,8388853200,-18000,0
20487,America/Havana,CU,CST,8420907600,-18000,0
20489,America/Havana,CU,CST,8452357200,-18000,0
20491,America/Havana,CU,CST,8483806800,-18000,0
20493,America/Havana,CU,CST,8515256400,-18000,0
20495,America/Havana,CU,CST,8546706000,-18000,0
20497,America/Havana,CU,CST,8578760400,-18000,0
20499,America/Havana,CU,CST,8610210000,-18000,0
20501,America/Havana,CU,CST,8641659600,-18000,0
20503,America/Havana,CU,CST,8673109200,-18000,0
20505,America/Havana,CU,CST,8704558800,-18000,0
20507,America/Havana,CU,CST,8736008400,-18000,0
20509,America/Havana,CU,CST,8768062800,-18000,0
20511,America/Havana,CU,CST,8799512400,-18000,0
20513,America/Havana,CU,CST,8830962000,-18000,0
20515,America/Havana,CU,CST,8862411600,-18000,0
20517,America/Havana,CU,CST,8893861200,-18000,0
20519,America/Havana,CU,CST,8925915600,-18000,0
20521,America/Havana,CU,CST,8957365200,-18000,0
20523,America/Havana,CU,CST,8988814800,-18000,0
20525,America/Havana,CU,CST,9020264400,-18000,0
20527,America/Havana,CU,CST,9051714000,-18000,0
20529,America/Havana,CU,CST,9083163600,-18000,0
20531,America/Havana,CU,CST,9115218000,-18000,0
20533,America/Havana,CU,CST,9146667600,-18000,0
20535,America/Havana,CU,CST,9178117200,-18000,0
20537,America/Havana,CU,CST,9209566800,-18000,0
20539,America/Havana,CU,CST,9241016400,-18000,0
20541,America/Havana,CU,CST,9272466000,-18000,0
20543,America/Havana,CU,CST,9304520400,-18000,0
20545,America/Havana,CU,CST,9335970000,-18000,0
20547,America/Havana,CU,CST,9367419600,-18000,0
20549,America/Havana,CU,CST,9398869200,-18000,0
20551,America/Havana,CU,CST,9430318800,-18000,0
20553,America/Havana,CU,CST,9462373200,-18000,0
20555,America/Havana,CU,CST,9493822800,-18000,0
20557,America/Havana,CU,CST,9525272400,-18000,0
20559,America/Havana,CU,CST,9556722000,-18000,0
20561,America/Havana,CU,CST,9588171600,-18000,0
20563,America/Havana,CU,CST,9619621200,-18000,0
20565,America/Havana,CU,CST,9651675600,-18000,0
20567,America/Havana,CU,CST,9683125200,-18000,0
20569,America/Havana,CU,CST,9714574800,-18000,0
20571,America/Havana,CU,CST,9746024400,-18000,0
20573,America/Havana,CU,CST,9777474000,-18000,0
20575,America/Havana,CU,CST,9809528400,-18000,0
20577,America/Havana,CU,CST,9840978000,-18000,0
20579,America/Havana,CU,CST,9872427600,-18000,0
20581,America/Havana,CU,CST,9903877200,-18000,0
20583,America/Havana,CU,CST,9935326800,-18000,0
20585,America/Havana,CU,CST,9966776400,-18000,0
20587,America/Havana,CU,CST,9998830800,-18000,0
20589,America/Havana,CU,CST,10030280400,-18000,0
20591,America/Havana,CU,CST,10061730000,-18000,0
20593,America/Havana,CU,CST,10093179600,-18000,0
20595,America/Havana,CU,CST,10124629200,-18000,0
20597,America/Havana,CU,CST,10156078800,-18000,0
20599,America/Havana,CU,CST,10188133200,-18000,0
20601,America/Havana,CU,CST,10219582800,-18000,0
20603,America/Havana,CU,CST,10251032400,-18000,0
20605,America/Havana,CU,CST,10282482000,-18000,0
20607,America/Havana,CU,CST,10313931600,-18000,0
20609,America/Havana,CU,CST,10345986000,-18000,0
20611,America/Havana,CU,CST,10377435600,-18000,0
20613,America/Havana,CU,CST,10408885200,-18000,0
20615,America/Havana,CU,CST,10440334800,-18000,0
20617,America/Havana,CU,CST,10471784400,-18000,0
20619,America/Havana,CU,CST,10503234000,-18000,0
20621,America/Havana,CU,CST,10534683600,-18000,0
20623,America/Havana,CU,CST,10566738000,-18000,0
20625,America/Havana,CU,CST,10598187600,-18000,0
20627,America/Havana,CU,CST,10629637200,-18000,0
20629,America/Havana,CU,CST,10661086800,-18000,0
20631,America/Havana,CU,CST,10692536400,-18000,0
20633,America/Havana,CU,CST,10724590800,-18000,0
20635,America/Havana,CU,CST,10756040400,-18000,0
20637,America/Havana,CU,CST,10787490000,-18000,0
20639,America/Havana,CU,CST,10818939600,-18000,0
20641,America/Havana,CU,CST,10850389200,-18000,0
20643,America/Havana,CU,CST,10881838800,-18000,0
20645,America/Havana,CU,CST,10913893200,-18000,0
20647,America/Havana,CU,CST,10945342800,-18000,0
20649,America/Havana,CU,CST,10976792400,-18000,0
20651,America/Havana,CU,CST,11008242000,-18000,0
20653,America/Havana,CU,CST,11039691600,-18000,0
20655,America/Havana,CU,CST,11071746000,-18000,0
20657,America/Havana,CU,CST,11103195600,-18000,0
20659,America/Havana,CU,CST,11134645200,-18000,0
20661,America/Havana,CU,CST,11166094800,-18000,0
20663,America/Havana,CU,CST,11197544400,-18000,0
20665,America/Havana,CU,CST,11228994000,-18000,0
20667,America/Havana,CU,CST,11261048400,-18000,0
20669,America/Havana,CU,CST,11292498000,-18000,0
20671,America/Havana,CU,CST,11323947600,-18000,0
20673,America/Havana,CU,CST,11355397200,-18000,0
20675,America/Havana,CU,CST,11386846800,-18000,0
20677,America/Havana,CU,CST,11418296400,-18000,0
20679,America/Havana,CU,CST,11450350800,-18000,0
20681,America/Havana,CU,CST,11481800400,-18000,0
20683,America/Havana,CU,CST,11513250000,-18000,0
20685,America/Havana,CU,CST,11544699600,-18000,0
20687,America/Havana,CU,CST,11576149200,-18000,0
20689,America/Havana,CU,CST,11608203600,-18000,0
20691,America/Havana,CU,CST,11639653200,-18000,0
20693,America/Havana,CU,CST,11671102800,-18000,0
20695,America/Havana,CU,CST,11702552400,-18000,0
20697,America/Havana,CU,CST,11734002000,-18000,0
20699,America/Havana,CU,CST,11765451600,-18000,0
20701,America/Havana,CU,CST,11797506000,-18000,0
20703,America/Havana,CU,CST,11828955600,-18000,0
20705,America/Havana,CU,CST,11860405200,-18000,0
20707,America/Havana,CU,CST,11891854800,-18000,0
20709,America/Havana,CU,CST,11923304400,-18000,0
20711,America/Havana,CU,CST,11955358800,-18000,0
20713,America/Havana,CU,CST,11986808400,-18000,0
20715,America/Havana,CU,CST,12018258000,-18000,0
20717,America/Havana,CU,CST,12049707600,-18000,0
20719,America/Havana,CU,CST,12081157200,-18000,0
20721,America/Havana,CU,CST,12112606800,-18000,0
20723,America/Havana,CU,CST,12144661200,-18000,0
20725,America/Havana,CU,CST,12176110800,-18000,0
20727,America/Havana,CU,CST,12207560400,-18000,0
20729,America/Havana,CU,CST,12239010000,-18000,0
20731,America/Havana,CU,CST,12270459600,-18000,0
20733,America/Havana,CU,CST,12301909200,-18000,0
20735,America/Havana,CU,CST,12333963600,-18000,0
20737,America/Havana,CU,CST,12365413200,-18000,0
20739,America/Havana,CU,CST,12396862800,-18000,0
20741,America/Havana,CU,CST,12428312400,-18000,0
20743,America/Havana,CU,CST,12459762000,-18000,0
20745,America/Havana,CU,CST,12491816400,-18000,0
20747,America/Havana,CU,CST,12523266000,-18000,0
20749,America/Havana,CU,CST,12554715600,-18000,0
20751,America/Havana,CU,CST,12586165200,-18000,0
20753,America/Havana,CU,CST,12617614800,-18000,0
20755,America/Havana,CU,CST,12649064400,-18000,0
20757,America/Havana,CU,CST,12681118800,-18000,0
20759,America/Havana,CU,CST,12712568400,-18000,0
20761,America/Havana,CU,CST,12744018000,-18000,0
20763,America/Havana,CU,CST,12775467600,-18000,0
20765,America/Havana,CU,CST,12806917200,-18000,0
20767,America/Havana,CU,CST,12838971600,-18000,0
20769,America/Havana,CU,CST,12870421200,-18000,0
20771,America/Havana,CU,CST,12901870800,-18000,0
20773,America/Havana,CU,CST,12933320400,-18000,0
20775,America/Havana,CU,CST,12964770000,-18000,0
20777,America/Havana,CU,CST,12996219600,-18000,0
20779,America/Havana,CU,CST,13028274000,-18000,0
20781,America/Havana,CU,CST,13059723600,-18000,0
20783,America/Havana,CU,CST,13091173200,-18000,0
20785,America/Havana,CU,CST,13122622800,-18000,0
20787,America/Havana,CU,CST,13154072400,-18000,0
20789,America/Havana,CU,CST,13185522000,-18000,0
20791,America/Havana,CU,CST,13217576400,-18000,0
20793,America/Havana,CU,CST,13249026000,-18000,0
20795,America/Havana,CU,CST,13280475600,-18000,0
20797,America/Havana,CU,CST,13311925200,-18000,0
20799,America/Havana,CU,CST,13343374800,-18000,0
20801,America/Havana,CU,CST,13375429200,-18000,0
20803,America/Havana,CU,CST,13406878800,-18000,0
20805,America/Havana,CU,CST,13438328400,-18000,0
20807,America/Havana,CU,CST,13469778000,-18000,0
20809,America/Havana,CU,CST,13501227600,-18000,0
20811,America/Havana,CU,CST,13532677200,-18000,0
20813,America/Havana,CU,CST,13564731600,-18000,0
20815,America/Havana,CU,CST,13596181200,-18000,0
20817,America/Havana,CU,CST,13627630800,-18000,0
20819,America/Havana,CU,CST,13659080400,-18000,0
20821,America/Havana,CU,CST,13690530000,-18000,0
20823,America/Havana,CU,CST,13722584400,-18000,0
20825,America/Havana,CU,CST,13754034000,-18000,0
20827,America/Havana,CU,CST,13785483600,-18000,0
20829,America/Havana,CU,CST,13816933200,-18000,0
20831,America/Havana,CU,CST,13848382800,-18000,0
20833,America/Havana,CU,CST,13879832400,-18000,0
20835,America/Havana,CU,CST,13911886800,-18000,0
20837,America/Havana,CU,CST,13943336400,-18000,0
20839,America/Havana,CU,CST,13974786000,-18000,0
20841,America/Havana,CU,CST,14006235600,-18000,0
20843,America/Havana,CU,CST,14037685200,-18000,0
20845,America/Havana,CU,CST,14069134800,-18000,0
20847,America/Havana,CU,CST,14101189200,-18000,0
20849,America/Havana,CU,CST,14132638800,-18000,0
20851,America/Havana,CU,CST,14164088400,-18000,0
20853,America/Havana,CU,CST,14195538000,-18000,0
20855,America/Havana,CU,CST,14226987600,-18000,0
20857,America/Havana,CU,CST,14259042000,-18000,0
20859,America/Havana,CU,CST,14290491600,-18000,0
20861,America/Havana,CU,CST,14321941200,-18000,0
20863,America/Havana,CU,CST,14353390800,-18000,0
20865,America/Havana,CU,CST,14384840400,-18000,0
20867,America/Havana,CU,CST,14416290000,-18000,0
20869,America/Havana,CU,CST,14448344400,-18000,0
20871,America/Havana,CU,CST,14479794000,-18000,0
20873,America/Havana,CU,CST,14511243600,-18000,0
20875,America/Havana,CU,CST,14542693200,-18000,0
20877,America/Havana,CU,CST,14574142800,-18000,0
20879,America/Havana,CU,CST,14606197200,-18000,0
20881,America/Havana,CU,CST,14637646800,-18000,0
20883,America/Havana,CU,CST,14669096400,-18000,0
20885,America/Havana,CU,CST,14700546000,-18000,0
20887,America/Havana,CU,CST,14731995600,-18000,0
20889,America/Havana,CU,CST,14763445200,-18000,0
20891,America/Havana,CU,CST,14795499600,-18000,0
20893,America/Havana,CU,CST,14826949200,-18000,0
20895,America/Havana,CU,CST,14858398800,-18000,0
20897,America/Havana,CU,CST,14889848400,-18000,0
20899,America/Havana,CU,CST,14921298000,-18000,0
20901,America/Havana,CU,CST,14952747600,-18000,0
20903,America/Havana,CU,CST,14984802000,-18000,0
20905,America/Havana,CU,CST,15016251600,-18000,0
20907,America/Havana,CU,CST,15047701200,-18000,0
20909,America/Havana,CU,CST,15079150800,-18000,0
20911,America/Havana,CU,CST,15110600400,-18000,0
20913,America/Havana,CU,CST,15142654800,-18000,0
20915,America/Havana,CU,CST,15174104400,-18000,0
20917,America/Havana,CU,CST,15205554000,-18000,0
20919,America/Havana,CU,CST,15237003600,-18000,0
20921,America/Havana,CU,CST,15268453200,-18000,0
20923,America/Havana,CU,CST,15299902800,-18000,0
20925,America/Havana,CU,CST,15331957200,-18000,0
20927,America/Havana,CU,CST,15363406800,-18000,0
20929,America/Havana,CU,CST,15394856400,-18000,0
20931,America/Havana,CU,CST,15426306000,-18000,0
20933,America/Havana,CU,CST,15457755600,-18000,0
20935,America/Havana,CU,CST,15489810000,-18000,0
20937,America/Havana,CU,CST,15521259600,-18000,0
20939,America/Havana,CU,CST,15552709200,-18000,0
20941,America/Havana,CU,CST,15584158800,-18000,0
20943,America/Havana,CU,CST,15615608400,-18000,0
20945,America/Havana,CU,CST,15647058000,-18000,0
20947,America/Havana,CU,CST,15679112400,-18000,0
20949,America/Havana,CU,CST,15710562000,-18000,0
20951,America/Havana,CU,CST,15742011600,-18000,0
20953,America/Havana,CU,CST,15773461200,-18000,0
20955,America/Havana,CU,CST,15804910800,-18000,0
20957,America/Havana,CU,CST,15836360400,-18000,0
20959,America/Havana,CU,CST,15868414800,-18000,0
20961,America/Havana,CU,CST,15899864400,-18000,0
